,Country,Year,Fuel,FED_cooking(KTOE),FED_cooling(KTOE),Total(KTOE)
1093,HU,2030.0,fuel oil,1.1781251116561973,0.0,1.1781251116561973
1094,HU,2030.0,gas,221.40486919351878,0.0,221.40486919351878
1095,HU,2030.0,Electricity,58.915604562090884,9.162317156006175,68.07792171809706
1096,HU,2030.0,District heating,0.0,0.0,0.0
1097,HU,2030.0,biomass,0.5168888126067875,0.0,0.5168888126067875
1098,HU,2035.0,coal,0.0,0.0,0.0
1099,HU,2035.0,fuel oil,0.350767747339423,0.0,0.350767747339423
1100,HU,2035.0,gas,221.34879220720694,0.0,221.34879220720694
1101,HU,2035.0,Electricity,74.86750755007712,10.492677512637771,85.36018506271489
1102,HU,2035.0,District heating,0.0,0.0,0.0
1103,HU,2035.0,biomass,0.5742287056881437,0.0,0.5742287056881437
1104,HU,2040.0,coal,0.0,0.0,0.0
1105,HU,2040.0,fuel oil,0.20212981085356344,0.0,0.20212981085356344
1106,HU,2040.0,gas,210.4675129255353,0.0,210.4675129255353
1107,HU,2040.0,Electricity,88.81359291787452,11.614612533288518,100.42820545116304
1108,HU,2040.0,District heating,0.0,0.0,0.0
1109,HU,2040.0,biomass,0.6129227014881629,0.0,0.6129227014881629
1110,HU,2045.0,coal,0.0,0.0,0.0
1111,HU,2045.0,fuel oil,0.028643460740473047,0.0,0.028643460740473047
1112,HU,2045.0,gas,207.98164822257516,0.0,207.98164822257516
1113,HU,2045.0,Electricity,95.23938747531733,12.335451780802357,107.57483925611969
1114,HU,2045.0,District heating,0.0,0.0,0.0
1115,HU,2045.0,biomass,0.6174639047309499,0.0,0.6174639047309499
1116,HU,2050.0,coal,0.0,0.0,0.0
1117,HU,2050.0,fuel oil,0.028378206315696895,0.0,0.028378206315696895
1118,HU,2050.0,gas,206.86138958572283,0.0,206.86138958572283
1119,HU,2050.0,Electricity,96.36691530653093,12.518515141935525,108.88543044846645
1120,HU,2050.0,District heating,0.0,0.0,0.0
1121,HU,2050.0,biomass,0.6169075604865117,0.0,0.6169075604865117
1122,MT,2000.0,coal,0.0,0.0,0.0
1123,MT,2000.0,fuel oil,14.213062458063908,0.0,14.213062458063908
1124,MT,2000.0,gas,0.0,0.0,0.0
1125,MT,2000.0,Electricity,0.813060406203469,7.944105972464166,8.757166378667634
1126,MT,2000.0,District heating,0.0,0.0,0.0
1127,MT,2000.0,biomass,0.0,0.0,0.0
1128,MT,2005.0,coal,0.0,0.0,0.0
1129,MT,2005.0,fuel oil,14.31384970817935,0.0,14.31384970817935
1130,MT,2005.0,gas,0.0,0.0,0.0
1131,MT,2005.0,Electricity,0.7122731560880259,4.484692518165673,5.196965674253699
1132,MT,2005.0,District heating,0.0,0.0,0.0
1133,MT,2005.0,biomass,0.0,0.0,0.0
1134,MT,2010.0,coal,0.0,0.0,0.0
1135,MT,2010.0,fuel oil,5.489387634537134,0.0,5.489387634537134
1136,MT,2010.0,gas,0.0,0.0,0.0
1137,MT,2010.0,Electricity,0.7374719375785759,3.5873625855317073,4.324834523110283
1138,MT,2010.0,District heating,0.0,0.0,0.0
1139,MT,2010.0,biomass,0.0,0.0,0.0
1140,MT,2015.0,coal,0.0,0.0,0.0
1141,MT,2015.0,fuel oil,14.299999999019066,0.0,14.299999999019066
1142,MT,2015.0,gas,0.0,0.0,0.0
1143,MT,2015.0,Electricity,0.7261228652483109,4.308464323957505,5.034587189205816
1144,MT,2015.0,District heating,0.0,0.0,0.0
1145,MT,2015.0,biomass,0.0,0.0,0.0
1146,MT,2020.0,coal,0.0,0.0,0.0
1147,MT,2020.0,fuel oil,14.238041034043754,0.0,14.238041034043754
1148,MT,2020.0,gas,0.0,0.0,0.0
1149,MT,2020.0,Electricity,0.7880818302236232,4.483800584504342,5.2718824147279655
1150,MT,2020.0,District heating,0.0,0.0,0.0
1151,MT,2020.0,biomass,0.0,0.0,0.0
1152,MT,2025.0,coal,0.0,0.0,0.0
1153,MT,2025.0,fuel oil,14.120906062645032,0.0,14.120906062645032
1154,MT,2025.0,gas,0.0,0.0,0.0
1155,MT,2025.0,Electricity,0.9052168016223447,4.927623362750459,5.832840164372803
1156,MT,2025.0,District heating,0.0,0.0,0.0
1157,MT,2025.0,biomass,0.0,0.0,0.0
1158,MT,2030.0,coal,0.0,0.0,0.0
1159,MT,2030.0,fuel oil,14.11107741079713,0.0,14.11107741079713
1160,MT,2030.0,gas,0.0,0.0,0.0
1161,MT,2030.0,Electricity,0.9150454534702483,4.822940201357691,5.7379856548279395
1162,MT,2030.0,District heating,0.0,0.0,0.0
1163,MT,2030.0,biomass,0.0,0.0,0.0
1164,MT,2035.0,coal,0.0,0.0,0.0
1165,MT,2035.0,fuel oil,14.004419932214578,0.0,14.004419932214578
1166,MT,2035.0,gas,0.0,0.0,0.0
1167,MT,2035.0,Electricity,1.0217029320527977,5.360491576419849,6.382194508472647
1168,MT,2035.0,District heating,0.0,0.0,0.0
1169,MT,2035.0,biomass,0.0,0.0,0.0
1170,MT,2040.0,coal,0.0,0.0,0.0
1171,MT,2040.0,fuel oil,13.992512814235603,0.0,13.992512814235603
1172,MT,2040.0,gas,0.0,0.0,0.0
1173,MT,2040.0,Electricity,1.0336100500317729,5.362230390301193,6.395840440332966
1174,MT,2040.0,District heating,0.0,0.0,0.0
1175,MT,2040.0,biomass,0.0,0.0,0.0
1176,MT,2045.0,coal,0.0,0.0,0.0
1177,MT,2045.0,fuel oil,13.924897060285597,0.0,13.924897060285597
1178,MT,2045.0,gas,0.0,0.0,0.0
1179,MT,2045.0,Electricity,1.1012258039817786,5.538555662175967,6.6397814661577454
1180,MT,2045.0,District heating,0.0,0.0,0.0
1181,MT,2045.0,biomass,0.0,0.0,0.0
1182,MT,2050.0,coal,0.0,0.0,0.0
1183,MT,2050.0,fuel oil,13.909675613960593,0.0,13.909675613960593
1184,MT,2050.0,gas,0.0,0.0,0.0
1185,MT,2050.0,Electricity,1.1164472503067835,5.606033705083293,6.722480955390076
1186,MT,2050.0,District heating,0.0,0.0,0.0
1187,MT,2050.0,biomass,0.0,0.0,0.0
1188,NL,2000.0,coal,0.0,0.0,0.0
1189,NL,2000.0,fuel oil,16.166845029549176,0.0,16.166845029549176
1190,NL,2000.0,gas,59.46657621551652,0.0,59.46657621551652
1191,NL,2000.0,Electricity,158.21687258142862,99.22918492415427,257.44605750558287
1192,NL,2000.0,District heating,0.0,0.0,0.0
1193,NL,2000.0,biomass,0.0,0.0,0.0
1194,NL,2005.0,coal,0.0,0.0,0.0
1195,NL,2005.0,fuel oil,25.599082475879545,0.0,25.599082475879545
1196,NL,2005.0,gas,154.23024516178563,0.0,154.23024516178563
1197,NL,2005.0,Electricity,54.0209661888291,12.611967017244691,66.63293320607379
1198,NL,2005.0,District heating,0.0,0.0,0.0
1199,NL,2005.0,biomass,0.0,0.0,0.0
1200,NL,2010.0,coal,0.0,0.0,0.0
1201,NL,2010.0,fuel oil,23.649100859772837,0.0,23.649100859772837
1202,NL,2010.0,gas,159.5871650658045,0.0,159.5871650658045
1203,NL,2010.0,Electricity,50.61402790091697,13.505497660848583,64.11952556176556
1204,NL,2010.0,District heating,0.0,0.0,0.0
1205,NL,2010.0,biomass,0.0,0.0,0.0
1206,NL,2015.0,coal,0.0,0.0,0.0
1207,NL,2015.0,fuel oil,23.69999999837423,0.0,23.69999999837423
1208,NL,2015.0,gas,141.3627089637796,0.0,141.3627089637796
1209,NL,2015.0,Electricity,68.78758486434042,14.533684462019865,83.32126932636028
1210,NL,2015.0,District heating,0.0,0.0,0.0
1211,NL,2015.0,biomass,0.0,0.0,0.0
1212,NL,2020.0,coal,0.0,0.0,0.0
1213,NL,2020.0,fuel oil,22.56184420508235,0.0,22.56184420508235
1214,NL,2020.0,gas,138.558330765626,0.0,138.558330765626
1215,NL,2020.0,Electricity,72.73011885578597,15.792015076665852,88.52213393245182
1216,NL,2020.0,District heating,0.0,0.0,0.0
1217,NL,2020.0,biomass,0.0,0.0,0.0
1218,NL,2025.0,coal,0.0,0.0,0.0
1219,NL,2025.0,fuel oil,15.48051333278117,0.0,15.48051333278117
1220,NL,2025.0,gas,109.78101731369281,0.0,109.78101731369281
1221,NL,2025.0,Electricity,108.58876318002032,27.205414578730764,135.7941777587511
1222,NL,2025.0,District heating,0.0,0.0,0.0
1223,NL,2025.0,biomass,0.0,0.0,0.0
1224,NL,2030.0,coal,0.0,0.0,0.0
1225,NL,2030.0,fuel oil,12.852867214048846,0.0,12.852867214048846
1226,NL,2030.0,gas,54.07706246649854,0.0,54.07706246649854
1227,NL,2030.0,Electricity,166.92036414594693,61.95705328989767,228.87741743584462
1228,NL,2030.0,District heating,0.0,0.0,0.0
1229,NL,2030.0,biomass,0.0,0.0,0.0
1230,NL,2035.0,coal,0.0,0.0,0.0
1231,NL,2035.0,fuel oil,10.059952750215935,0.0,10.059952750215935
1232,NL,2035.0,gas,53.20686726036681,0.0,53.20686726036681
1233,NL,2035.0,Electricity,170.58347381591156,62.97101036148461,233.55448417739618
1234,NL,2035.0,District heating,0.0,0.0,0.0
1235,NL,2035.0,biomass,0.0,0.0,0.0
1236,NL,2040.0,coal,0.0,0.0,0.0
1237,NL,2040.0,fuel oil,9.789329605248419,0.0,9.789329605248419
1238,NL,2040.0,gas,51.01964422669899,0.0,51.01964422669899
1239,NL,2040.0,Electricity,173.04131999454688,64.46829496372415,237.50961495827102
1240,NL,2040.0,District heating,0.0,0.0,0.0
1241,NL,2040.0,biomass,0.0,0.0,0.0
1242,NL,2045.0,coal,0.0,0.0,0.0
1243,NL,2045.0,fuel oil,9.587407711190325,0.0,9.587407711190325
1244,NL,2045.0,gas,49.825897109712315,0.0,49.825897109712315
1245,NL,2045.0,Electricity,174.43698900559164,65.91959623346368,240.35658523905533
1246,NL,2045.0,District heating,0.0,0.0,0.0
1247,NL,2045.0,biomass,0.0,0.0,0.0
1248,NL,2050.0,coal,0.0,0.0,0.0
1249,NL,2050.0,fuel oil,10.766120864061868,0.0,10.766120864061868
1250,NL,2050.0,gas,48.266411604879785,0.0,48.266411604879785
1251,NL,2050.0,Electricity,174.81776135755263,67.0903817210031,241.90814307855572
1252,NL,2050.0,District heating,0.0,0.0,0.0
1253,NL,2050.0,biomass,0.0,0.0,0.0
1254,AT,2000.0,coal,0.0,0.0,0.0
1255,AT,2000.0,fuel oil,43.43140757071305,0.0,43.43140757071305
1256,AT,2000.0,gas,5.328344409870213,0.0,5.328344409870213
1257,AT,2000.0,Electricity,158.19323088356126,0.0,158.19323088356126
1258,AT,2000.0,District heating,0.0,0.0,0.0
1259,AT,2000.0,biomass,5.631188493836248,0.0,5.631188493836248
1260,AT,2005.0,coal,0.0,0.0,0.0
1261,AT,2005.0,fuel oil,47.36530703924019,0.0,47.36530703924019
1262,AT,2005.0,gas,9.86710275304659,0.0,9.86710275304659
1263,AT,2005.0,Electricity,148.6694295059502,0.0,148.6694295059502
1264,AT,2005.0,District heating,0.0,0.0,0.0
1265,AT,2005.0,biomass,6.682332059743808,0.0,6.682332059743808
1266,AT,2010.0,coal,0.0,0.0,0.0
1267,AT,2010.0,fuel oil,43.05176198741729,0.0,43.05176198741729
1268,AT,2010.0,gas,10.000349923947333,0.0,10.000349923947333
1269,AT,2010.0,Electricity,151.610738421956,0.0,151.610738421956
1270,AT,2010.0,District heating,0.0,0.0,0.0
1271,AT,2010.0,biomass,7.921321024660134,0.0,7.921321024660134
1272,AT,2015.0,coal,0.0,0.0,0.0
1273,AT,2015.0,fuel oil,37.499999997427494,0.0,37.499999997427494
1274,AT,2015.0,gas,9.76858915801499,0.0,9.76858915801499
1275,AT,2015.0,Electricity,155.94366692926752,0.0,155.94366692926752
1276,AT,2015.0,District heating,0.0,0.0,0.0
1277,AT,2015.0,biomass,9.371915273270753,0.0,9.371915273270753
1278,AT,2020.0,coal,0.0,0.0,0.0
1279,AT,2020.0,fuel oil,44.28490844557989,0.0,44.28490844557989
1280,AT,2020.0,gas,11.75867170284371,0.0,11.75867170284371
1281,AT,2020.0,Electricity,146.0139420485454,0.0,146.0139420485454
1282,AT,2020.0,District heating,0.0,0.0,0.0
1283,AT,2020.0,biomass,10.526649161011743,0.0,10.526649161011743
1284,AT,2025.0,coal,0.0,0.0,0.0
1285,AT,2025.0,fuel oil,40.33570380652783,0.0,40.33570380652783
1286,AT,2025.0,gas,14.235923852992642,0.0,14.235923852992642
1287,AT,2025.0,Electricity,147.04475195231498,0.0,147.04475195231498
1288,AT,2025.0,District heating,0.0,0.0,0.0
1289,AT,2025.0,biomass,10.967791746145327,0.0,10.967791746145327
1290,AT,2030.0,coal,0.0,0.0,0.0
1291,AT,2030.0,fuel oil,36.783743117332406,0.0,36.783743117332406
1292,AT,2030.0,gas,16.244228492715926,0.0,16.244228492715926
1293,AT,2030.0,Electricity,146.89675548677613,0.0,146.89675548677613
1294,AT,2030.0,District heating,0.0,0.0,0.0
1295,AT,2030.0,biomass,12.659444261156306,0.0,12.659444261156306
1296,AT,2035.0,coal,0.0,0.0,0.0
1297,AT,2035.0,fuel oil,32.5888605049438,0.0,32.5888605049438
1298,AT,2035.0,gas,19.260997287265756,0.0,19.260997287265756
1299,AT,2035.0,Electricity,147.01573705949136,0.0,147.01573705949136
1300,AT,2035.0,District heating,0.0,0.0,0.0
1301,AT,2035.0,biomass,13.718576506279856,0.0,13.718576506279856
1302,AT,2040.0,coal,0.0,0.0,0.0
1303,AT,2040.0,fuel oil,27.27398288804675,0.0,27.27398288804675
1304,AT,2040.0,gas,19.930812752142042,0.0,19.930812752142042
1305,AT,2040.0,Electricity,151.525359114934,0.0,151.525359114934
1306,AT,2040.0,District heating,0.0,0.0,0.0
1307,AT,2040.0,biomass,13.854016602857985,0.0,13.854016602857985
1308,AT,2045.0,coal,0.0,0.0,0.0
1309,AT,2045.0,fuel oil,24.787881593676367,0.0,24.787881593676367
1310,AT,2045.0,gas,19.61829847598829,0.0,19.61829847598829
1311,AT,2045.0,Electricity,154.74906755678907,0.0,154.74906755678907
1312,AT,2045.0,District heating,0.0,0.0,0.0
1313,AT,2045.0,biomass,13.428923731527014,0.0,13.428923731527014
1314,AT,2050.0,coal,0.0,0.0,0.0
1315,AT,2050.0,fuel oil,23.133543479384453,0.0,23.133543479384453
1316,AT,2050.0,gas,19.533822512330424,0.0,19.533822512330424
1317,AT,2050.0,Electricity,156.74554857407227,0.0,156.74554857407227
1318,AT,2050.0,District heating,0.0,0.0,0.0
1319,AT,2050.0,biomass,13.171256792193631,0.0,13.171256792193631
1320,PL,2000.0,coal,0.0,0.0,0.0
1321,PL,2000.0,fuel oil,508.7606501135231,0.0,508.7606501135231
1322,PL,2000.0,gas,431.40657468935547,0.0,431.40657468935547
1323,PL,2000.0,Electricity,551.2590775296064,0.0,551.2590775296064
1324,PL,2000.0,District heating,0.0,0.0,0.0
1325,PL,2000.0,biomass,30.82015015180059,0.0,30.82015015180059
1326,PL,2005.0,coal,0.0,0.0,0.0
1327,PL,2005.0,fuel oil,715.6437732069168,0.0,715.6437732069168
1328,PL,2005.0,gas,567.668436105825,0.0,567.668436105825
1329,PL,2005.0,Electricity,198.19803626566647,0.0,198.19803626566647
1330,PL,2005.0,District heating,0.0,0.0,0.0
1331,PL,2005.0,biomass,40.73620690587759,0.0,40.73620690587759
1332,PL,2010.0,coal,0.0,0.0,0.0
1333,PL,2010.0,fuel oil,544.3316142330887,0.0,544.3316142330887
1334,PL,2010.0,gas,693.8957143137883,0.0,693.8957143137883
1335,PL,2010.0,Electricity,233.1099203599831,0.0,233.1099203599831
1336,PL,2010.0,District heating,0.0,0.0,0.0
1337,PL,2010.0,biomass,50.90920357742573,0.0,50.90920357742573
1338,PL,2015.0,coal,0.0,0.0,0.0
1339,PL,2015.0,fuel oil,510.89999996507663,0.0,510.89999996507663
1340,PL,2015.0,gas,693.4452309146836,0.0,693.4452309146836
1341,PL,2015.0,Electricity,262.1571438502266,0.0,262.1571438502266
1342,PL,2015.0,District heating,0.0,0.0,0.0
1343,PL,2015.0,biomass,55.74407775429887,0.0,55.74407775429887
1344,PL,2020.0,coal,0.0,0.0,0.0
1345,PL,2020.0,fuel oil,505.29717660436546,0.0,505.29717660436546
1346,PL,2020.0,gas,718.870115569667,0.0,718.870115569667
1347,PL,2020.0,Electricity,246.77042951422166,0.0,246.77042951422166
1348,PL,2020.0,District heating,0.0,0.0,0.0
1349,PL,2020.0,biomass,51.30873079603152,0.0,51.30873079603152
1350,PL,2025.0,coal,0.0,0.0,0.0
1351,PL,2025.0,fuel oil,370.3263430576067,0.0,370.3263430576067
1352,PL,2025.0,gas,624.8169589932404,0.0,624.8169589932404
1353,PL,2025.0,Electricity,477.83887664997604,0.0,477.83887664997604
1354,PL,2025.0,District heating,0.0,0.0,0.0
1355,PL,2025.0,biomass,49.26427378346255,0.0,49.26427378346255
1356,PL,2030.0,coal,0.0,0.0,0.0
1357,PL,2030.0,fuel oil,338.11824037796947,0.0,338.11824037796947
1358,PL,2030.0,gas,544.9399488723301,0.0,544.9399488723301
1359,PL,2030.0,Electricity,574.7441721932337,0.0,574.7441721932337
1360,PL,2030.0,District heating,0.0,0.0,0.0
1361,PL,2030.0,biomass,64.44409104075221,0.0,64.44409104075221
1362,PL,2035.0,coal,0.0,0.0,0.0
1363,PL,2035.0,fuel oil,174.66417431388774,0.0,174.66417431388774
1364,PL,2035.0,gas,554.1322428400475,0.0,554.1322428400475
1365,PL,2035.0,Electricity,713.7557665969894,0.0,713.7557665969894
1366,PL,2035.0,District heating,0.0,0.0,0.0
1367,PL,2035.0,biomass,79.69426873336131,0.0,79.69426873336131
1368,PL,2040.0,coal,0.0,0.0,0.0
1369,PL,2040.0,fuel oil,88.28978614484123,0.0,88.28978614484123
1370,PL,2040.0,gas,546.4281790745468,0.0,546.4281790745468
1371,PL,2040.0,Electricity,804.2806865651725,0.0,804.2806865651725
1372,PL,2040.0,District heating,0.0,0.0,0.0
1373,PL,2040.0,biomass,83.24780069972499,0.0,83.24780069972499
1374,PL,2045.0,coal,0.0,0.0,0.0
1375,PL,2045.0,fuel oil,23.411941216020995,0.0,23.411941216020995
1376,PL,2045.0,gas,512.6269655816398,0.0,512.6269655816398
1377,PL,2045.0,Electricity,910.0444506235605,0.0,910.0444506235605
1378,PL,2045.0,District heating,0.0,0.0,0.0
1379,PL,2045.0,biomass,76.16309506306449,0.0,76.16309506306449
1380,PL,2050.0,coal,0.0,0.0,0.0
1381,PL,2050.0,fuel oil,21.88394931107965,0.0,21.88394931107965
1382,PL,2050.0,gas,512.3442514696103,0.0,512.3442514696103
1383,PL,2050.0,Electricity,913.5829520650011,0.0,913.5829520650011
1384,PL,2050.0,District heating,0.0,0.0,0.0
1385,PL,2050.0,biomass,74.4352996385946,0.0,74.4352996385946
1386,PT,2000.0,coal,0.0,0.0,0.0
1387,PT,2000.0,fuel oil,418.4230277745004,0.0,418.4230277745004
1388,PT,2000.0,gas,24.005335776850586,0.0,24.005335776850586
1389,PT,2000.0,Electricity,450.66890598507905,25.031750680241238,475.7006566653203
1390,PT,2000.0,District heating,0.0,0.0,0.0
1391,PT,2000.0,biomass,316.9480946953126,0.0,316.9480946953126
1392,PT,2005.0,coal,0.0,0.0,0.0
1393,PT,2005.0,fuel oil,448.4325127104221,0.0,448.4325127104221
1394,PT,2005.0,gas,51.32957990742518,0.0,51.32957990742518
1395,PT,2005.0,Electricity,368.9934946597818,19.309083021567552,388.30257768134936
1396,PT,2005.0,District heating,0.0,0.0,0.0
1397,PT,2005.0,biomass,341.2897769541138,0.0,341.2897769541138
1398,PT,2010.0,coal,0.0,0.0,0.0
1399,PT,2010.0,fuel oil,479.8432719222503,0.0,479.8432719222503
1400,PT,2010.0,gas,84.74058014303806,0.0,84.74058014303806
1401,PT,2010.0,Electricity,408.53112745288064,19.366027135262055,427.8971545881427
1402,PT,2010.0,District heating,0.0,0.0,0.0
1403,PT,2010.0,biomass,236.93038471357355,0.0,236.93038471357355
1404,PT,2015.0,coal,0.0,0.0,0.0
1405,PT,2015.0,fuel oil,378.999999973989,0.0,378.999999973989
1406,PT,2015.0,gas,92.28113455713336,0.0,92.28113455713336
1407,PT,2015.0,Electricity,417.22895258299155,15.968112276448366,433.19706485943993
1408,PT,2015.0,District heating,0.0,0.0,0.0
1409,PT,2015.0,biomass,321.53527711762877,0.0,321.53527711762877
1410,PT,2020.0,coal,0.0,0.0,0.0
1411,PT,2020.0,fuel oil,355.9830207598833,0.0,355.9830207598833
1412,PT,2020.0,gas,93.10137608018226,0.0,93.10137608018226
1413,PT,2020.0,Electricity,445.27765268030504,16.831758323829135,462.1094110041342
1414,PT,2020.0,District heating,0.0,0.0,0.0
1415,PT,2020.0,biomass,315.6833147113721,0.0,315.6833147113721
1416,PT,2025.0,coal,0.0,0.0,0.0
1417,PT,2025.0,fuel oil,82.23421057983423,0.0,82.23421057983423
1418,PT,2025.0,gas,87.56793961151162,0.0,87.56793961151162
1419,PT,2025.0,Electricity,649.9040311986614,22.869531385207782,672.7735625838692
1420,PT,2025.0,District heating,0.0,0.0,0.0
1421,PT,2025.0,biomass,390.33918284173535,0.0,390.33918284173535
1422,PT,2030.0,coal,0.0,0.0,0.0
1423,PT,2030.0,fuel oil,22.881252011794714,0.0,22.881252011794714
1424,PT,2030.0,gas,79.14864667713586,0.0,79.14864667713586
1425,PT,2030.0,Electricity,605.0127972869527,19.926030525663283,624.938827812616
1426,PT,2030.0,District heating,0.0,0.0,0.0
1427,PT,2030.0,biomass,487.7964356579096,0.0,487.7964356579096
1428,PT,2035.0,coal,0.0,0.0,0.0
1429,PT,2035.0,fuel oil,14.599448802266442,0.0,14.599448802266442
1430,PT,2035.0,gas,70.11949541739209,0.0,70.11949541739209
1431,PT,2035.0,Electricity,593.8515475164925,19.409341802006125,613.2608893184986
1432,PT,2035.0,District heating,0.0,0.0,0.0
1433,PT,2035.0,biomass,521.4652969713902,0.0,521.4652969713902
1434,PT,2040.0,coal,0.0,0.0,0.0
